"Season","Episode","Character","Line"
"14","5","Randy","Boys, we are so sorry for doubting you. You really did bring us Muhammad.
"
"14","5","Kyle","But Muhammad can't be seen dad.
"
"14","5","Cartman","God, will somebody shut her up?
"
"14","5","Stan","They want his power?
"
"14","5","Randy","Uh... I'm afraid we can't... well, we can't give Muhammad to you.
"
"14","6","Cartman","That's right! Tell me the truth! Now!
"
"14","6","Mr. Garrison","All I can tell you, Eric, is that we were all told to stick to the story, to protect someone very important. I can't say more, I won't. But I'll... I'll tell you who has the answer.
"
"14","6","Randy","Look, gingers! You said you wanted Muhammad, we got him for you.
"
"14","6","Stan","Okay, so um, see? This is Muhammad.
"
"14","6","Cartman","Nice work, Conner.
"
"14","6","Randy","Mr. Cruise, please call Barbra Streisand off!  She's destroying everything!
"
"14","6","Kyle","Really sorry about all this, dude.  So what the heck are we gonna do now? Muhammad isn't safe here.
"
"14","6","Stan","The gingers and celebrities all want a piece of him. I don't know where we can go.
"
"14","6","Kyle","I totally know how we can give the gingers and the celebrities what they want, but keep Muhammad safe. Come on! 
"
"14","6","Cartman","I guarantee you people care way more about who my father is!
"
"14","6","Cartman","Hello? I'm here, whoever you are. 
"
"14","6","Cartman","Scott Tenorman. Eeewww.
"
"14","6","Stan","Yeah.
"
"14","6","Cartman","Cheer up? I'm half ginger!
"
"14","6","Kyle","Hey... Hey, we know a place! We know a place where everything is just happiness and joy. And no humans are there to mess it up.
"
"14","6","Stan","We do? Oh Oh yeah, we do!
"
"14","7","Kyle","If we're playing outside he shows up completely wasted and, and screaming how the government is following 'im.
"
"14","7","Stan","We went out and got Towelie a job so he could try to pay us back all the money he owes us!  Stupid towel!
"
"14","7","Butters","Towelie, I gotta take you somewhere really important!
"
"14","7","Kyle","Towelie, over the past few months I have watched you go from an ancillary character with a few amusing catchphrases to a dried out spooge rag covered in the jizz of a thousand older men.
"
"14","7","Kyle","We're here for Towelie, fatass!
"
"14","7","Butters","You will?
"
"14","8","Cartman","It's just uh... that essay that Garrison assigned us.
"
"14","8","Stan","Cartman, tell us.
"
"14","8","Cartman","No... I wanna be a NASCAR driver, okay? When I see the... car races on TV, those... loud engines and peeling wheels, it's soo cool! 
"
"14","8","Stan","Dude, noo, you- you don't know that.
"
"14","8","Cartman","Come on guys, I have to face facts. NASCAR is only for poor and stupid people. I don't have what it takes! 
"
"14","8","Cartman","You love NASCAR huh?
"
"14","8","Stan","Dude, you are so retarded!
"
"14","8","Cartman","Thanks, Stan, but even if I was I'd still be too rich.
"
"14","8","Cartman","Which one do I use to kill brain cells? Well, just buy me one of each of 'em, Butters.
"
"14","8","Butters","But but I uh, I uh, I didn't bring any money, I didn't know I had to buy Vagisil.
"
"14","8","Cartman","Mm, 'kay, Mm.  N-oh, ew, okay, now it's... 
"
"14","8","Butters","Really?
"
"14","8","Cartman","Grab what you can and let's get out of here. I'm ready!
"
"14","8","Cartman","Sweet. Nice work, Butters. Now go be my spotter so we can win this thing! 
"
"14","8","Cartman","What's that?
"
"14","8","Butters","Well at least there's that.
"
"14","8","Cartman","Aw donkey balls...
"
"14","8","Cartman","Then I'm gonna press the gas pedal and I'm gonna go forward.  NASCAR! Yee-ah!
"
"14","8","Cartman","Woowee, ain't nobody can stop muhey!
"
"14","8","Butters","Oh man, now our friend Kenny's tryin' to break the windshield. Ain't that just gay as hell? 
"
"14","8","Cartman","Sorry dude, I'm winning this race! Hit the brakes! Bye Kenny. 
"
"14","9","Kyle","Yeah. Stan said they're having them over for dinner tonight.
"
"14","9","Stan","You guys do not understand. Having neighbors from Jersey is the worst! All night long they keep me awake! They're either screaming at each other or making some disgusting sex sounds. It seems like all people from Jersey do is hump and punch each other!
"
"14","9","Cartman","You know what you do when you want a family to move away? Every night, you go and take a crap on their doorstep.
"
"14","9","Kyle","Hey, dudes.
"
"14","9","Kyle","No, it doesn't!
"
"14","9","Kyle","Shut the fuck up!  What?
"
"14","9","Stan","Did you know your mom was from Jersey?
"
"14","9","Stan","Stop it, Cartman. Just 'cause Kyle's mom is a Jersey asshole doesn't mean Kyle is.
"
"14","9","Kyle","Hold on. Ah, I'm, ah... n-not right now. 
"
"14","9","Cartman","Overcompensating a little, aren't we, Kyle?!
"
"14","9","Randy","People from Jersey?
"
"14","9","Kyle","You just wanna lock me in there because you think I'm one of them.
"
"14","9","Kyle","All right, fine, Cartman! You really want me to go in there, I'll...  Dude, Cartman, what is that behind you?
"
"14","9","Randy","What does that mean?!
"
"14","9","Randy","This is where we make our stand! South Park will never be West Jersey! 
"
"14","9","Stan","Jesus Christ, what the hell do we do?
"
"14","9","Kyle","Get out of here, you piece of garbage! You wanna smoosh, go creepin' somewheres else!
"
"14","9","Stan","I just have one question, Kyle. At Sizzler when you were yelling ""Muff cabbage,"" what's muff cabbage?
"
"14","10","Stan","Are you serious?
"
"14","10","Stan","Yeah, alright.
"
"14","10","Stan","Well, I- I guess so, but-  Whoa-whoa-wait, this is all happening a little fast. Can we just slow down? 
"
"14","10","Kyle","Dude. What's wrong with you?
"
"14","10","Stan","I don't... I don't know.
"
"14","10","Stan","Come on, dude, you've gotta wake up!
"
"14","10","Stan","Is that why we're here? Did something really bad happen on the field trip?
"
"14","10","Stan","I think I have a better idea.
"
"14","10","Kyle","How do you know...  that wasn't your therapy? 
"
"14","11","Cartman","Mr. Hindsight, I represent some very high-profile people,  and I've been asked to give you some really exciting news.  You, have been pre-approved to become the newest member, of Coon and Friends.
"
"14","11","Cartman","...So, anyways, if you wanna just start filling out the form, we'll get you enrolled in Coon and Friends right away.
"
"14","11","Cartman","Asshoooles! 
"
"14","14","Randy","Ah! You're just in time! Siddown, siddown! I've made you all breakfast again!
"
"14","14","Randy","Well, I'm sorry if there's something wrong with me helping out with the cooking!  I'd think you'd be grateful, Sharon! I gotta get to work. I cooked, so you guys clean up. 
"
"14","14","Kyle","Oh this is sweet. I've seen this episode.
"
"14","14","Randy","Oh man, yeah, that is hot! Ooomm.
"
"14","14","Randy","I- know 'cause I don't know that! That's what I'm saying! Gaw! 
"
"14","14","Randy","Pan-roasted? Like seared on the stove and put in the oven?
"
"14","14","Randy","If I was there I would. I'd take some... red wine... 'bout a quarter-cup, and then... a wooden spoon... and I'd deglaze the fuck out of that pan.
"
"14","14","Randy","WAH! Sharon!
"
"14","14","Stan","Awww what?!
"
"14","14","Randy","The school was hiring and I got the job. Isn't that great?
"
"14","14","Randy","Stan, there's nothing wrong with a man following his passion!  Ooo yeah, fuck yeah.
"
"14","14","Stan","Well you've gotta tell him to stop, Mom!
"
"14","14","Stan","Dad, what are you doing?
"
"14","14","Kyle","We really think this is gonna work, Stan. All we have to do is convince your dad that his cooking sucks, right?
"
"14","14","Stan","He's not going to listen to us! We already tried!
"
"14","14","Cartman","Riiight. Simple. Rustic. Ya? Wake up! Jesus! Fuck me. You're not a fucking chef! Hoi, right, good, ya. Make a nice, simple, beef Wellington. You're fucking taking a piss ya? Fuck me! You can't cook!
"
"14","14","Randy","Hey Stan, have you seen my- Oh my God it's Gordon Ramsay!  Stan! Do you know who that is in there?! That's the Gordon Ramsay!
"
"14","14","Randy","Whoa, are you serious??  Yes, yes!
"
"15","1","Cartman","YOU said I had to wait till my birthday to get an iPad! So the one I rubbed in everyone's faces today isn't real and tomorrow everyone's gonna call me a liar. Would you mind loaning me some of your lipstick, Mom? Because I wanna at least look pretty the next time you decide to fuck me!
"
"15","1","Kyle","Hey! You can't do that! 
"
"15","1","Kyle","You guys!  You gotta help me. These business casual G-men are trying to kidnap me!
"
"15","1","Stan","What?
"
"15","1","Butters","You didn't read them?
"
"15","1","Kyle","Who the hell reads that entire thing every time it pops up?
"
"15","1","Stan","I do.
"
"15","1","Butters","Well, how do you know if you agree to something if you don't read it?
"
"15","1","Kyle","Well, I turned off all my Apple stuff. They can't locate you if you don't have your stuff on, right? 
"
"15","1","Cartman","Well you don't expect me to get the WiFi-only 16-gig version, do you?
"
"15","1","Cartman","Mom, do not screw me over again! If I take that thing to school, everyone is gonna think I'm a poverty-stricken asshole!
"
"15","1","Cartman","But I told you I was sorry.
"
"15","1","Cartman","Well, now that doesn't really have any logical sense, Mommy, because I'm already being punished by not getting the iPad. Mama. Please, can we just go back and get the Toshiba Handibook?
"
"15","1","Kyle","What is this? What's going on?
"
"15","1","Kyle","Hey! Hey, let me out of here! This is a mistake! I agreed by accident!
"
"15","1","Butters","Hold up. Here it is right here: ""by clicking Agree, you are also acknowledging that Apple may sew your mouth to the butthole of another iTunes user""
"
"15","1","Kyle","(You're fine!)
"
"15","1","Cartman","Dude, Filipino hookers don't get fucked the way I do!
"
"15","1","Cartman","Uh huh.
"
"15","1","Cartman","Oh there she is! There's my mom right now! 
"
"15","1","Stan","Genius Leslie, we have a problem and we seek your wisdom.
"
"15","1","Stan","Yeah, but it's all a mistake. He actually didn't read the agreement.
"
"15","1","Cartman","Whoa! Cooool!  Oh wooow! No waaay!  It does e-mail and Web browsing, and it shits in Kyle's mouth?? This is the greatest thing that has ever been invented!!
"
"15","2","Kyle","A big success?! You can't even get Tyler Perry to go back home!
"
"15","2","Cartman","Hör zu, diese ganze Dinge ist ein Fehler. 
"
"15","2","Cartman","Well, I tried.
"
"15","2","Stan","Naw dude, don't make us go back in the-
"
"15","2","Butters","Mr. Sandler says you'd better get it done! And Token says to hurry because he's runnin' out of money.
"
"15","2","Kyle","Dude, killing everyone isn't funny!
"
"15","2","Stan","We've got to get it away from that control panel. Does anybody have any ideas?
"
"15","2","Cartman","Except for Jimmy because he clearly comes up with the worst ideas in the world?
"
"15","2","Stan","Yeah, I'm sure glad that's over with.
"
"15","4","Stan","No, dude, that's not Skeletor, that's Terminator's wife.
"
"15","4","Kyle","You get in trouble again, Cartman?
"
"15","4","Kyle","No they didn't.
"
"15","4","Cartman","Yeah, dude, look at it! It says right there: ""Eric Cartman, 1.2 inches""!  Why would they tell everybody that?! They wanna measure my wiener?! Fine! But don't put me on blast!
"
"15","4","Kyle","Well everyone has already seen it; nothing we can do about it now.
"
"15","4","Cartman","Alright. Clyde Donovan, 2.3 inches.  You see, witnesses? That's .2 inches more than what the school said.
"
"15","4","Butters","Whoa, it's a little chilly in here.
"
"15","4","Cartman","Butters, I don't have time fot this! I can't wait if your wiener is pulling a Scared Turtle.
"
"15","4","Butters","I'm hung like a horse!
"
